Experiment,Subject,trueUseWeightGrp_icpt,trueWeightVar_icpt,trueUseWeightGrp_lowmem,trueWeightVar_lowmem,trueUseWeightGrp_highmem,trueWeightVar_highmem,trueRandomResponseGrp,trueRandomScale,trueUseWeightSubj_icpt,trueUseWeightSubj_lowmem,trueUseWeightSubj_highmem,trueRandomResponseSubj,TrialOrder,ItemID,CleanTrialName,TrialType,CogLoad,NormCorrectBeamResponse,WeightSide,ModLeft,ModBal,ModRight,NormBeamResponse
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,32,81,Testing_CD_38,CD,1,L,R,0.5,0.25,0.25,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,33,2,Testing_CB_1,CB,1,B,L,0.44,0.25,0.31,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,34,110,Testing_CW_20,CW,2,L,L,0.57,0.23,0.2,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,35,80,Testing_CD_37,CD,2,L,R,0.66,0.21,0.13,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,36,28,Testing_CB_33,CB,2,B,L,0.29,0.23,0.48,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,37,104,Testing_CW_15,CW,0,L,L,0.52,0.22,0.26,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,38,71,Testing_CD_29,CD,0,L,R,0.44,0.33,0.23,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,39,4,Testing_CB_11,CB,0,B,L,0.48,0.25,0.27,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,40,124,Testing_CW_33,CW,1,L,L,0.57,0.27,0.16,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,41,54,Testing_CD_13,CD,1,L,R,0.74,0.14,0.12,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,42,44,Testing_CB_5,CB,1,B,L,0.25,0.28,0.47,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,43,139,Testing_CW_47,CW,2,L,L,0.63,0.22,0.15,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,44,53,Testing_CD_12,CD,2,L,R,0.47,0.25,0.28,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,45,46,Testing_CB_7,CB,2,B,L,0.37,0.29,0.34,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,46,116,Testing_CW_26,CW,0,L,L,0.47,0.32,0.21,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,47,93,Testing_CD_6,CD,0,L,R,0.79,0.17,0.04,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,48,6,Testing_CB_13,CB,0,B,L,0.37,0.31,0.32,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,49,137,Testing_CW_45,CW,1,L,L,0.64,0.17,0.19,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,50,63,Testing_CD_21,CD,1,L,R,0.54,0.19,0.27,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,51,27,Testing_CB_32,CB,1,B,L,0.38,0.25,0.37,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,52,126,Testing_CW_35,CW,2,L,L,0.57,0.21,0.22,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,53,88,Testing_CD_44,CD,2,L,R,0.38,0.22,0.4,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,54,12,Testing_CB_19,CB,2,B,L,0.36,0.25,0.39,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,55,141,Testing_CW_6,CW,0,L,L,0.8300000000000011,0.14,0.03,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,56,90,Testing_CD_46,CD,0,L,R,0.39,0.25,0.36,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,57,26,Testing_CB_31,CB,0,B,L,0.34,0.31,0.35,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,58,98,Testing_CW_1,CW,1,L,L,0.46,0.27,0.27,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,59,49,Testing_CD_0,CD,1,L,R,0.43,0.29,0.28,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,60,30,Testing_CB_35,CB,1,B,L,0.42,0.29,0.29,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,61,128,Testing_CW_37,CW,2,L,L,0.43,0.29,0.28,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,62,60,Testing_CD_19,CD,2,L,R,0.48,0.27,0.25,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,63,32,Testing_CB_37,CB,2,B,L,0.43,0.2,0.37,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,64,119,Testing_CW_29,CW,0,L,L,0.77,0.18,0.05,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,65,50,Testing_CD_1,CD,0,L,R,0.47,0.29,0.24,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,66,39,Testing_CB_43,CB,0,B,L,0.4,0.28,0.32,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,67,100,Testing_CW_11,CW,1,L,L,0.58,0.19,0.23,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,68,87,Testing_CD_43,CD,1,L,R,0.5,0.19,0.31,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,69,13,Testing_CB_2,CB,1,B,L,0.28,0.36,0.36,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,70,115,Testing_CW_25,CW,2,L,L,0.56,0.27,0.17,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,71,57,Testing_CD_16,CD,2,L,R,0.49,0.28,0.23,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,72,5,Testing_CB_12,CB,2,B,L,0.37,0.28,0.35,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,73,114,Testing_CW_24,CW,0,L,L,0.4,0.31,0.29,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,74,94,Testing_CD_7,CD,0,L,R,0.5,0.31,0.19,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,75,20,Testing_CB_26,CB,0,B,L,0.35,0.22,0.43,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,76,130,Testing_CW_39,CW,1,L,L,0.69,0.23,0.08,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,77,74,Testing_CD_31,CD,1,L,R,0.44,0.32,0.24,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,78,45,Testing_CB_6,CB,1,B,L,0.38,0.24,0.38,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,79,136,Testing_CW_44,CW,2,L,L,0.53,0.23,0.24,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,80,64,Testing_CD_22,CD,2,L,R,0.56,0.23,0.21,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,81,31,Testing_CB_36,CB,2,B,L,0.36,0.26,0.38,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,82,129,Testing_CW_38,CW,0,L,L,0.880000000000001,0.09,0.03,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,83,55,Testing_CD_14,CD,0,L,R,0.8300000000000011,0.07,0.1,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,84,33,Testing_CB_38,CB,0,B,L,0.37,0.28,0.35,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,85,105,Testing_CW_16,CW,1,L,L,0.57,0.25,0.18,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,86,95,Testing_CD_8,CD,1,L,R,0.5,0.25,0.25,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,87,3,Testing_CB_10,CB,1,B,L,0.37,0.3,0.33,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,88,140,Testing_CW_5,CW,2,L,L,0.5,0.23,0.27,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,89,91,Testing_CD_47,CD,2,L,R,0.55,0.29,0.16,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,90,24,Testing_CB_3,CB,2,B,L,0.4,0.23,0.37,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,91,132,Testing_CW_40,CW,0,L,L,0.72,0.21,0.07,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,92,70,Testing_CD_28,CD,0,L,R,0.63,0.23,0.14,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,93,40,Testing_CB_44,CB,0,B,L,0.38,0.25,0.37,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,94,111,Testing_CW_21,CW,1,L,L,0.67,0.19,0.14,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,95,84,Testing_CD_40,CD,1,L,R,0.48,0.25,0.27,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,96,25,Testing_CB_30,CB,1,B,L,0.36,0.28,0.36,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,97,121,Testing_CW_30,CW,2,L,L,0.68,0.23,0.09,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,98,92,Testing_CD_5,CD,2,L,R,0.73,0.17,0.1,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,99,43,Testing_CB_47,CB,2,B,L,0.35,0.24,0.41,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,100,107,Testing_CW_18,CW,0,L,L,0.910000000000001,0.06,0.03,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,101,89,Testing_CD_45,CD,0,L,R,0.77,0.13,0.1,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,102,21,Testing_CB_27,CB,0,B,L,0.36,0.27,0.37,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,103,123,Testing_CW_32,CW,1,L,L,0.51,0.26,0.23,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,104,61,Testing_CD_2,CD,1,L,R,0.5,0.26,0.24,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,105,34,Testing_CB_39,CB,1,B,L,0.44,0.31,0.25,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,106,135,Testing_CW_43,CW,2,L,L,0.76,0.2,0.04,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,107,67,Testing_CD_25,CD,2,L,R,0.55,0.21,0.24,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,108,11,Testing_CB_18,CB,2,B,L,0.41,0.21,0.38,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,109,97,Testing_CW_0,CW,0,L,L,0.7,0.15,0.15,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,110,62,Testing_CD_20,CD,0,L,R,0.6,0.19,0.21,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,111,22,Testing_CB_28,CB,0,B,L,0.34,0.3,0.36,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,112,108,Testing_CW_19,CW,1,L,L,0.56,0.28,0.16,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,113,68,Testing_CD_26,CD,1,L,R,0.56,0.22,0.22,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,114,1,Testing_CB_0,CB,1,B,L,0.33,0.29,0.38,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,115,122,Testing_CW_31,CW,2,L,L,0.6,0.2,0.2,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,116,59,Testing_CD_18,CD,2,L,R,0.47,0.3,0.23,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,117,17,Testing_CB_23,CB,2,B,L,0.41,0.28,0.31,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,118,99,Testing_CW_10,CW,0,L,L,0.55,0.27,0.18,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,119,72,Testing_CD_3,CD,0,L,R,0.8,0.15,0.05,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,120,38,Testing_CB_42,CB,0,B,L,0.44,0.23,0.33,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,121,109,Testing_CW_2,CW,1,L,L,0.58,0.23,0.19,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,122,79,Testing_CD_36,CD,1,L,R,0.45,0.24,0.31,R
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,123,23,Testing_CB_29,CB,1,B,L,0.32,0.34,0.34,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,124,134,Testing_CW_42,CW,2,L,L,0.48,0.27,0.25,B
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,125,76,Testing_CD_33,CD,2,L,R,0.44,0.23,0.33,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,126,16,Testing_CB_22,CB,2,B,L,0.42,0.29,0.29,L
none,1,-0.4,3.5,0,1.75,0,2.6,0.16,3.1,-0.5128824724403234,2.7360244517585492,-0.9095169939878683,0.221540833305486,127,131,Testing_CW_4,CW,0,L,L,0.880000000000001,0.1,0.02,L
