Experiment,Subject,trueUseWeightGrp_icpt,trueWeightVar_icpt,trueUseWeightGrp_lowmem,trueWeightVar_lowmem,trueUseWeightGrp_highmem,trueWeightVar_highmem,trueRandomResponseGrp,trueRandomScale,trueUseWeightSubj_icpt,trueUseWeightSubj_lowmem,trueUseWeightSubj_highmem,trueRandomResponseSubj,TrialOrder,ItemID,CleanTrialName,TrialType,CogLoad,NormCorrectBeamResponse,WeightSide,ModLeft,ModBal,ModRight,NormBeamResponse
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,16,104,Testing_CW_15,CW,2,L,L,0.52,0.22,0.26,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,17,53,Testing_CD_12,CD,2,L,R,0.47,0.25,0.28,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,18,43,Testing_CB_47,CB,2,B,L,0.35,0.24,0.41,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,19,132,Testing_CW_40,CW,0,L,L,0.72,0.21,0.07,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,20,95,Testing_CD_8,CD,0,L,R,0.5,0.25,0.25,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,21,4,Testing_CB_11,CB,0,B,L,0.48,0.25,0.27,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,22,119,Testing_CW_29,CW,1,L,L,0.77,0.18,0.05,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,23,86,Testing_CD_42,CD,1,L,R,0.46,0.28,0.26,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,24,38,Testing_CB_42,CB,1,B,L,0.44,0.23,0.33,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,25,130,Testing_CW_39,CW,2,L,L,0.69,0.23,0.08,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,26,52,Testing_CD_11,CD,2,L,R,0.61,0.23,0.16,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,27,13,Testing_CB_2,CB,2,B,L,0.28,0.36,0.36,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,28,138,Testing_CW_46,CW,0,L,L,0.8,0.13,0.07,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,29,83,Testing_CD_4,CD,0,L,R,0.48,0.21,0.31,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,30,35,Testing_CB_4,CB,0,B,L,0.34,0.28,0.38,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,31,136,Testing_CW_44,CW,1,L,L,0.53,0.23,0.24,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,32,65,Testing_CD_23,CD,1,L,R,0.47,0.3,0.23,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,33,33,Testing_CB_38,CB,1,B,L,0.37,0.28,0.35,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,34,139,Testing_CW_47,CW,2,L,L,0.63,0.22,0.15,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,35,89,Testing_CD_45,CD,2,L,R,0.77,0.13,0.1,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,36,32,Testing_CB_37,CB,2,B,L,0.43,0.2,0.37,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,37,143,Testing_CW_8,CW,0,L,L,0.54,0.27,0.19,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,38,75,Testing_CD_32,CD,0,L,R,0.48,0.19,0.33,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,39,34,Testing_CB_39,CB,0,B,L,0.44,0.31,0.25,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,40,121,Testing_CW_30,CW,1,L,L,0.68,0.23,0.09,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,41,49,Testing_CD_0,CD,1,L,R,0.43,0.29,0.28,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,42,1,Testing_CB_0,CB,1,B,L,0.33,0.29,0.38,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,43,122,Testing_CW_31,CW,2,L,L,0.6,0.2,0.2,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,44,93,Testing_CD_6,CD,2,L,R,0.79,0.17,0.04,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,45,47,Testing_CB_8,CB,2,B,L,0.3,0.29,0.41,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,46,115,Testing_CW_25,CW,0,L,L,0.56,0.27,0.17,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,47,87,Testing_CD_43,CD,0,L,R,0.5,0.19,0.31,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,48,37,Testing_CB_41,CB,0,B,L,0.35,0.27,0.38,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,49,112,Testing_CW_22,CW,1,L,L,0.55,0.24,0.21,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,50,91,Testing_CD_47,CD,1,L,R,0.55,0.29,0.16,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,51,3,Testing_CB_10,CB,1,B,L,0.37,0.3,0.33,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,52,125,Testing_CW_34,CW,2,L,L,0.8300000000000011,0.1,0.07,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,53,81,Testing_CD_38,CD,2,L,R,0.5,0.25,0.25,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,54,24,Testing_CB_3,CB,2,B,L,0.4,0.23,0.37,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,55,133,Testing_CW_41,CW,0,L,L,0.54,0.22,0.24,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,56,58,Testing_CD_17,CD,0,L,R,0.53,0.27,0.2,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,57,26,Testing_CB_31,CB,0,B,L,0.34,0.31,0.35,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,58,101,Testing_CW_12,CW,1,L,L,0.47,0.3,0.23,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,59,74,Testing_CD_31,CD,1,L,R,0.44,0.32,0.24,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,60,19,Testing_CB_25,CB,1,B,L,0.43,0.24,0.33,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,61,141,Testing_CW_6,CW,2,L,L,0.8300000000000011,0.14,0.03,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,62,79,Testing_CD_36,CD,2,L,R,0.45,0.24,0.31,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,63,22,Testing_CB_28,CB,2,B,L,0.34,0.3,0.36,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,64,97,Testing_CW_0,CW,0,L,L,0.7,0.15,0.15,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,65,76,Testing_CD_33,CD,0,L,R,0.44,0.23,0.33,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,66,10,Testing_CB_17,CB,0,B,L,0.39,0.26,0.35,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,67,114,Testing_CW_24,CW,1,L,L,0.4,0.31,0.29,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,68,70,Testing_CD_28,CD,1,L,R,0.63,0.23,0.14,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,69,36,Testing_CB_40,CB,1,B,L,0.31,0.31,0.38,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,70,106,Testing_CW_17,CW,2,L,L,0.59,0.26,0.15,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,71,85,Testing_CD_41,CD,2,L,R,0.67,0.2,0.13,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,72,5,Testing_CB_12,CB,2,B,L,0.37,0.28,0.35,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,73,142,Testing_CW_7,CW,0,L,L,0.46,0.28,0.26,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,74,60,Testing_CD_19,CD,0,L,R,0.48,0.27,0.25,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,75,8,Testing_CB_15,CB,0,B,L,0.4,0.2,0.4,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,76,123,Testing_CW_32,CW,1,L,L,0.51,0.26,0.23,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,77,55,Testing_CD_14,CD,1,L,R,0.8300000000000011,0.07,0.1,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,78,12,Testing_CB_19,CB,1,B,L,0.36,0.25,0.39,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,79,103,Testing_CW_14,CW,2,L,L,0.67,0.23,0.1,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,80,71,Testing_CD_29,CD,2,L,R,0.44,0.33,0.23,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,81,16,Testing_CB_22,CB,2,B,L,0.42,0.29,0.29,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,82,110,Testing_CW_20,CW,0,L,L,0.57,0.23,0.2,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,83,69,Testing_CD_27,CD,0,L,R,0.64,0.23,0.13,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,84,39,Testing_CB_43,CB,0,B,L,0.4,0.28,0.32,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,85,140,Testing_CW_5,CW,1,L,L,0.5,0.23,0.27,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,86,84,Testing_CD_40,CD,1,L,R,0.48,0.25,0.27,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,87,48,Testing_CB_9,CB,1,B,L,0.4,0.27,0.33,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,88,144,Testing_CW_9,CW,2,L,L,0.69,0.21,0.1,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,89,80,Testing_CD_37,CD,2,L,R,0.66,0.21,0.13,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,90,42,Testing_CB_46,CB,2,B,L,0.35,0.28,0.37,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,91,131,Testing_CW_4,CW,0,L,L,0.880000000000001,0.1,0.02,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,92,56,Testing_CD_15,CD,0,L,R,0.54,0.22,0.24,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,93,11,Testing_CB_18,CB,0,B,L,0.41,0.21,0.38,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,94,100,Testing_CW_11,CW,1,L,L,0.58,0.19,0.23,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,95,72,Testing_CD_3,CD,1,L,R,0.8,0.15,0.05,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,96,30,Testing_CB_35,CB,1,B,L,0.42,0.29,0.29,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,97,118,Testing_CW_28,CW,2,L,L,0.920000000000001,0.08,0.0,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,98,88,Testing_CD_44,CD,2,L,R,0.38,0.22,0.4,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,99,40,Testing_CB_44,CB,2,B,L,0.38,0.25,0.37,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,100,113,Testing_CW_23,CW,0,L,L,0.52,0.24,0.24,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,101,51,Testing_CD_10,CD,0,L,R,0.59,0.23,0.18,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,102,18,Testing_CB_24,CB,0,B,L,0.29,0.33,0.38,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,103,120,Testing_CW_3,CW,1,L,L,0.47,0.3,0.23,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,104,63,Testing_CD_21,CD,1,L,R,0.54,0.19,0.27,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,105,2,Testing_CB_1,CB,1,B,L,0.44,0.25,0.31,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,106,108,Testing_CW_19,CW,2,L,L,0.56,0.28,0.16,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,107,59,Testing_CD_18,CD,2,L,R,0.47,0.3,0.23,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,108,23,Testing_CB_29,CB,2,B,L,0.32,0.34,0.34,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,109,111,Testing_CW_21,CW,0,L,L,0.67,0.19,0.14,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,110,67,Testing_CD_25,CD,0,L,R,0.55,0.21,0.24,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,111,6,Testing_CB_13,CB,0,B,L,0.37,0.31,0.32,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,112,116,Testing_CW_26,CW,1,L,L,0.47,0.32,0.21,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,113,73,Testing_CD_30,CD,1,L,R,0.45,0.3,0.25,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,114,15,Testing_CB_21,CB,1,B,L,0.31,0.27,0.42,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,115,135,Testing_CW_43,CW,2,L,L,0.76,0.2,0.04,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,116,68,Testing_CD_26,CD,2,L,R,0.56,0.22,0.22,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,117,28,Testing_CB_33,CB,2,B,L,0.29,0.23,0.48,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,118,128,Testing_CW_37,CW,0,L,L,0.43,0.29,0.28,L
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,119,92,Testing_CD_5,CD,0,L,R,0.73,0.17,0.1,B
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,120,45,Testing_CB_6,CB,0,B,L,0.38,0.24,0.38,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,121,117,Testing_CW_27,CW,1,L,L,0.52,0.21,0.27,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,122,54,Testing_CD_13,CD,1,L,R,0.74,0.14,0.12,R
none,1,0.09999999999999998,3.5,0,1.75,0,2.6,0.16,3.1,8.445916568055454,-3.6590623471335633,0.26258214379384276,0.45170727471060484,123,27,Testing_CB_32,CB,1,B,L,0.38,0.25,0.37,L
