Experiment,Subject,trueUseWeightGrp_icpt,trueWeightVar_icpt,trueUseWeightGrp_lowmem,trueWeightVar_lowmem,trueUseWeightGrp_highmem,trueWeightVar_highmem,trueRandomResponseGrp,trueRandomScale,trueUseWeightSubj_icpt,trueUseWeightSubj_lowmem,trueUseWeightSubj_highmem,trueRandomResponseSubj,TrialOrder,ItemID,CleanTrialName,TrialType,CogLoad,NormCorrectBeamResponse,WeightSide,ModLeft,ModBal,ModRight,NormBeamResponse
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,19,101,Testing_CW_12,CW,0,L,L,0.47,0.3,0.23,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,20,86,Testing_CD_42,CD,0,L,R,0.46,0.28,0.26,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,21,45,Testing_CB_6,CB,0,B,L,0.38,0.24,0.38,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,22,122,Testing_CW_31,CW,1,L,L,0.6,0.2,0.2,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,23,49,Testing_CD_0,CD,1,L,R,0.43,0.29,0.28,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,24,12,Testing_CB_19,CB,1,B,L,0.36,0.25,0.39,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,25,135,Testing_CW_43,CW,2,L,L,0.76,0.2,0.04,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,26,66,Testing_CD_24,CD,2,L,R,0.69,0.21,0.1,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,27,40,Testing_CB_44,CB,2,B,L,0.38,0.25,0.37,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,28,128,Testing_CW_37,CW,0,L,L,0.43,0.29,0.28,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,29,56,Testing_CD_15,CD,0,L,R,0.54,0.22,0.24,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,30,39,Testing_CB_43,CB,0,B,L,0.4,0.28,0.32,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,31,100,Testing_CW_11,CW,1,L,L,0.58,0.19,0.23,B
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,32,74,Testing_CD_31,CD,1,L,R,0.44,0.32,0.24,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,33,23,Testing_CB_29,CB,1,B,L,0.32,0.34,0.34,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,34,125,Testing_CW_34,CW,2,L,L,0.8300000000000011,0.1,0.07,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,35,52,Testing_CD_11,CD,2,L,R,0.61,0.23,0.16,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,36,5,Testing_CB_12,CB,2,B,L,0.37,0.28,0.35,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,37,136,Testing_CW_44,CW,0,L,L,0.53,0.23,0.24,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,38,63,Testing_CD_21,CD,0,L,R,0.54,0.19,0.27,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,39,9,Testing_CB_16,CB,0,B,L,0.37,0.3,0.33,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,40,113,Testing_CW_23,CW,1,L,L,0.52,0.24,0.24,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,41,94,Testing_CD_7,CD,1,L,R,0.5,0.31,0.19,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,42,3,Testing_CB_10,CB,1,B,L,0.37,0.3,0.33,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,43,124,Testing_CW_33,CW,2,L,L,0.57,0.27,0.16,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,44,88,Testing_CD_44,CD,2,L,R,0.38,0.22,0.4,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,45,35,Testing_CB_4,CB,2,B,L,0.34,0.28,0.38,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,46,132,Testing_CW_40,CW,0,L,L,0.72,0.21,0.07,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,47,61,Testing_CD_2,CD,0,L,R,0.5,0.26,0.24,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,48,37,Testing_CB_41,CB,0,B,L,0.35,0.27,0.38,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,49,105,Testing_CW_16,CW,1,L,L,0.57,0.25,0.18,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,50,51,Testing_CD_10,CD,1,L,R,0.59,0.23,0.18,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,51,14,Testing_CB_20,CB,1,B,L,0.37,0.23,0.4,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,52,118,Testing_CW_28,CW,2,L,L,0.920000000000001,0.08,0.0,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,53,69,Testing_CD_27,CD,2,L,R,0.64,0.23,0.13,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,54,22,Testing_CB_28,CB,2,B,L,0.34,0.3,0.36,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,55,131,Testing_CW_4,CW,0,L,L,0.880000000000001,0.1,0.02,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,56,85,Testing_CD_41,CD,0,L,R,0.67,0.2,0.13,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,57,30,Testing_CB_35,CB,0,B,L,0.42,0.29,0.29,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,58,144,Testing_CW_9,CW,1,L,L,0.69,0.21,0.1,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,59,82,Testing_CD_39,CD,1,L,R,0.6,0.23,0.17,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,60,18,Testing_CB_24,CB,1,B,L,0.29,0.33,0.38,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,61,110,Testing_CW_20,CW,2,L,L,0.57,0.23,0.2,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,62,55,Testing_CD_14,CD,2,L,R,0.8300000000000011,0.07,0.1,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,63,43,Testing_CB_47,CB,2,B,L,0.35,0.24,0.41,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,64,126,Testing_CW_35,CW,0,L,L,0.57,0.21,0.22,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,65,95,Testing_CD_8,CD,0,L,R,0.5,0.25,0.25,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,66,29,Testing_CB_34,CB,0,B,L,0.33,0.32,0.35,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,67,142,Testing_CW_7,CW,1,L,L,0.46,0.28,0.26,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,68,68,Testing_CD_26,CD,1,L,R,0.56,0.22,0.22,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,69,41,Testing_CB_45,CB,1,B,L,0.35,0.22,0.43,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,70,138,Testing_CW_46,CW,2,L,L,0.8,0.13,0.07,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,71,76,Testing_CD_33,CD,2,L,R,0.44,0.23,0.33,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,72,42,Testing_CB_46,CB,2,B,L,0.35,0.28,0.37,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,73,134,Testing_CW_42,CW,0,L,L,0.48,0.27,0.25,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,74,62,Testing_CD_20,CD,0,L,R,0.6,0.19,0.21,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,75,19,Testing_CB_25,CB,0,B,L,0.43,0.24,0.33,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,76,137,Testing_CW_45,CW,1,L,L,0.64,0.17,0.19,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,77,77,Testing_CD_34,CD,1,L,R,0.66,0.2,0.14,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,78,38,Testing_CB_42,CB,1,B,L,0.44,0.23,0.33,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,79,99,Testing_CW_10,CW,2,L,L,0.55,0.27,0.18,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,80,59,Testing_CD_18,CD,2,L,R,0.47,0.3,0.23,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,81,33,Testing_CB_38,CB,2,B,L,0.37,0.28,0.35,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,82,108,Testing_CW_19,CW,0,L,L,0.56,0.28,0.16,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,83,54,Testing_CD_13,CD,0,L,R,0.74,0.14,0.12,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,84,48,Testing_CB_9,CB,0,B,L,0.4,0.27,0.33,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,85,104,Testing_CW_15,CW,1,L,L,0.52,0.22,0.26,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,86,92,Testing_CD_5,CD,1,L,R,0.73,0.17,0.1,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,87,36,Testing_CB_40,CB,1,B,L,0.31,0.31,0.38,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,88,120,Testing_CW_3,CW,2,L,L,0.47,0.3,0.23,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,89,64,Testing_CD_22,CD,2,L,R,0.56,0.23,0.21,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,90,17,Testing_CB_23,CB,2,B,L,0.41,0.28,0.31,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,91,130,Testing_CW_39,CW,0,L,L,0.69,0.23,0.08,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,92,90,Testing_CD_46,CD,0,L,R,0.39,0.25,0.36,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,93,28,Testing_CB_33,CB,0,B,L,0.29,0.23,0.48,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,94,112,Testing_CW_22,CW,1,L,L,0.55,0.24,0.21,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,95,80,Testing_CD_37,CD,1,L,R,0.66,0.21,0.13,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,96,26,Testing_CB_31,CB,1,B,L,0.34,0.31,0.35,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,97,140,Testing_CW_5,CW,2,L,L,0.5,0.23,0.27,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,98,75,Testing_CD_32,CD,2,L,R,0.48,0.19,0.33,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,99,16,Testing_CB_22,CB,2,B,L,0.42,0.29,0.29,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,100,123,Testing_CW_32,CW,0,L,L,0.51,0.26,0.23,B
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,101,73,Testing_CD_30,CD,0,L,R,0.45,0.3,0.25,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,102,4,Testing_CB_11,CB,0,B,L,0.48,0.25,0.27,B
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,103,106,Testing_CW_17,CW,1,L,L,0.59,0.26,0.15,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,104,71,Testing_CD_29,CD,1,L,R,0.44,0.33,0.23,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,105,7,Testing_CB_14,CB,1,B,L,0.36,0.29,0.35,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,106,117,Testing_CW_27,CW,2,L,L,0.52,0.21,0.27,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,107,57,Testing_CD_16,CD,2,L,R,0.49,0.28,0.23,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,108,2,Testing_CB_1,CB,2,B,L,0.44,0.25,0.31,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,109,127,Testing_CW_36,CW,0,L,L,0.48,0.23,0.29,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,110,93,Testing_CD_6,CD,0,L,R,0.79,0.17,0.04,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,111,20,Testing_CB_26,CB,0,B,L,0.35,0.22,0.43,B
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,112,116,Testing_CW_26,CW,1,L,L,0.47,0.32,0.21,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,113,67,Testing_CD_25,CD,1,L,R,0.55,0.21,0.24,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,114,46,Testing_CB_7,CB,1,B,L,0.37,0.29,0.34,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,115,107,Testing_CW_18,CW,2,L,L,0.910000000000001,0.06,0.03,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,116,81,Testing_CD_38,CD,2,L,R,0.5,0.25,0.25,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,117,1,Testing_CB_0,CB,2,B,L,0.33,0.29,0.38,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,118,115,Testing_CW_25,CW,0,L,L,0.56,0.27,0.17,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,119,58,Testing_CD_17,CD,0,L,R,0.53,0.27,0.2,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,120,25,Testing_CB_30,CB,0,B,L,0.36,0.28,0.36,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,121,129,Testing_CW_38,CW,1,L,L,0.880000000000001,0.09,0.03,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,122,91,Testing_CD_47,CD,1,L,R,0.55,0.29,0.16,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,123,21,Testing_CB_27,CB,1,B,L,0.36,0.27,0.37,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,124,143,Testing_CW_8,CW,2,L,L,0.54,0.27,0.19,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,125,79,Testing_CD_36,CD,2,L,R,0.45,0.24,0.31,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,126,47,Testing_CB_8,CB,2,B,L,0.3,0.29,0.41,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,127,133,Testing_CW_41,CW,0,L,L,0.54,0.22,0.24,L
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,128,65,Testing_CD_23,CD,0,L,R,0.47,0.3,0.23,R
none,1,0.6,3.5,0,1.75,0,2.6,0.16,3.1,2.0225805202236233,-0.7563216764551194,3.714616189547505,0.03289542453467588,129,10,Testing_CB_17,CB,0,B,L,0.39,0.26,0.35,L
